target_id	edp0	edp1	edp2	edp3	edp4	edp5	edp6	edp7	edp8	edp9	edp10	edp11	edp12	edp13	edp14	edp15	edp16	edp17	edp18	edp19
P46197	2.06162679426	2.57002392344	2.71763157895	3.03004784689	3.1889234449799995	2.27217703349	2.64715311005	2.91511961722	2.81923444976	2.77241626794	2.65392344498	2.47657894737	2.7045215311	2.98296650718	2.94368421053	2.130215311	2.12870813397	4.05578947368	2.72820574163	2.44246411483
Q15904	1.5973557692299998	1.8698985042700005	2.1467147435900005	2.33549679487	2.49286858974	1.81263354701	1.80323183761	2.0896100427400004	2.0701655982900005	2.09286858974	2.11728098291	1.78528311966	2.03079594017	2.63923611111	2.2826655982900004	1.92588141026	1.69046474359	3.15488782051	2.1482638888900003	1.9560630341900005
P30838	5.26197339246	5.85349223947	5.384534368069999	6.20293791574	5.19927937916	4.81036585366	5.91075388027	6.17272727273	5.24456762749	6.07899113082	5.5453436807099985	5.61990022173	4.96136363636	6.20814855876	6.48813747228	4.75781596452	4.7647450110900005	6.329101995569999	5.608148558759999	5.73780487805
Q08188	2.11734804631	2.76619030391	2.73782561505	3.05370839363	3.1912264833599995	2.54473589001	2.67975759768	2.90804992764	2.85316570188	2.98362879884	2.6838458755400003	2.59462735166	2.57639290883	3.07118306802	3.0886577424	2.22219609262	2.29936685962	4.003672214180002	2.84701519537	2.9379703328500004
Q01432	1.80027777778	2.4486111111099995	2.46638888889	2.7243954248400004	2.79982026144	2.18341503268	2.57462418301	2.26625816993	2.70321895425	2.30390522876	2.36625816993	2.25544117647	2.30233660131	2.78178104575	2.7693627451	1.96975490196	1.90285947712	3.56220588235	2.5239379085	2.01681372549
P55786	3.3971919302099995	4.05787895311	4.39143947655	4.9745910578	4.08271537623	3.7034351145	4.33437840785	4.12426390403	3.8823064340199993	4.0441112322800015	4.04852780807	3.99026717557	3.62041984733	4.4494547437300005	4.86551254089	3.53148854962	3.43601417666	5.49599236641	4.06453107961	3.65348964013
Q9Y2I1	1.63127496671	2.23297270306	2.48392143808	2.48204061252	2.5506158455400003	2.26799267643	2.4431591211700003	2.37604860186	2.66336551265	2.35918774967	2.78413781625	2.09675432756	1.90003328895	2.58307256991	2.71651131824	2.24983355526	1.86967376831	3.05605858855	2.34482356858	2.01939081225
P20273	3.78607988166	3.61957100592	4.26800295858	4.08791420118	6.20211538462	3.5055769230800005	3.76818047337	4.58465976331	3.65190828402	4.15321005917	3.8451035503	3.45119822485	3.00915680473	4.03948224852	5.249275147930001	3.92661242604	3.60868343195	5.10596153846	4.23474852071	4.66720414201
Q9R1K8	2.13247162673	3.05977301387	2.8473518285000003	3.19640605296	3.06837957125	2.74716267339	3.00236443884	2.86197982346	3.19281210593	2.74899117276	2.80671500631	2.89423076923	2.52953972257	3.18092686003	3.36819041614	2.4919293820900004	2.35611601513	3.98162042875	2.7856557377	2.41560529634
P04629	3.3779911838800003	3.96486146096	4.06823047859	4.19323047859	4.54933879093	3.5965680100800004	4.02978589421	4.16684508816	3.99379722922	4.01719143577	4.09584382872	3.66715994962	3.72043450882	4.04691435768	4.24379722922	3.5270465995	3.24767002519	5.21278337531	3.767852644840001	3.85286523929
P22607	2.7051150497500003	3.2678949005	3.28051927861	3.4876399253699994	3.88739116915	2.92871579602	3.34712375622	3.42237251244	3.27355410448	3.1523165422900004	3.08931902985	3.12884017413	3.0366759950200004	3.3813277363200003	3.72103544776	2.9466884328400003	2.61018345771	4.36904539801	3.32660136816	3.04712375622
P42356	2.04657142857	2.60533333333	2.52688095238	2.90529761905	2.89096428571	2.43646428571	2.6066904761900003	2.59397619048	2.72164285714	2.60179761905	2.7855119047600003	2.38833333333	2.38269047619	2.89208333333	2.83213095238	2.2995	1.92301190476	3.66910714286	2.57476190476	2.21122619048
Q9NR82	1.50827956989	2.14615591398	1.72916666667	2.10879032258	2.3577956989200004	1.6910483871000002	1.91198924731	2.01889784946	2.09059139785	2.15905913978	2.1006182795700004	1.7963172043	1.85661290323	2.43905913978	2.4701881720400003	1.88612903226	1.5929569892500002	3.02927419355	1.92991935484	1.89760752688
P51907	2.09728886756	2.36701055662	2.35938099808	2.80131957774	2.5475287907900004	1.99445777351	2.32128119002	2.57771113244	2.32344049904	2.90515834933	2.58433301344	2.24829654511	2.60007197697	2.64388195777	2.67550383877	1.8710412667900005	1.94988003839	3.34167466411	2.11940978887	2.46902591171
Q13233	2.03428807947	2.62430463576	2.29523178808	2.5321192053	2.94210264901	2.25526490066	2.46548013245	2.60087748344	2.6256953642400003	2.5921357615900003	2.60261589404	2.28970198675	2.19839403974	2.67971854305	3.02548013245	2.43468543046	1.99100993377	3.19203642384	2.29231788079	2.35509933775
P41245	2.14969093407	2.54910714286	2.56102335165	3.07740384615	3.69285714286	2.30576923077	2.45985576923	2.81026785714	2.77802197802	2.38973214286	2.25573489011	2.57881181319	2.36775412088	3.1823489011	3.08794642857	2.11919642857	2.17458791209	4.39131181319	3.00257554945	2.16260302198
Q8NBP7	3.55333333333	3.09	3.21268115942	3.67047101449	3.6539130434800007	2.74355072464	2.85061594203	3.91847826087	3.32057971014	3.4393115942000003	3.1057246376800003	2.73822463768	2.8750724637700005	3.24851449275	3.51702898551	3.24025362319	3.08713768116	4.11518115942	3.25202898551	3.62438405797
Q02401	3.03848650052	3.58245067497	3.65420560748	4.2295430945	3.5602933541	3.15798286604	3.69950674974	3.89404205607	3.63738317757	3.66442107996	3.33664330218	3.5156412253400005	3.34057632399	4.14771547248	4.026583592940002	2.93643561786	2.9633696780900003	5.33564382139	4.27184579439	3.1978063343700005
P47713	1.55006702413	2.01182975871	2.02523458445	2.19410187668	2.56672252011	1.82677613941	1.95077077748	2.0256367292200004	2.17151474531	2.0956769437	2.13522117962	1.94547587131	1.95274798928	2.56032171582	2.49862600536	1.6778150134	1.61806300268	3.51883378016	2.26353887399	2.00304959786
O43525	1.52716954023	2.18107758621	1.7555316092	2.07846264368	2.31564655172	1.69570402299	1.91966954023	2.10693965517	2.06056034483	2.1407902298900003	1.98820402299	1.83173850575	1.84251436782	2.42260057471	2.59288793103	1.9105316092	1.61903735632	3.0562212643700004	1.97745689655	1.86107758621
P54098	1.85723524656	2.30099029911	2.22172594988	2.51845189976	2.68478172999	2.02588924818	2.27647534357	2.40394098626	2.4626919967700003	2.28229587712	2.3683306386400003	2.22843573161	2.2433306386400003	2.51944219887	2.8022635408200003	2.04921180275	1.87253435732	3.59919159256	2.4078011317700003	2.0622069523
P02751	3.1707162332200003	3.68725356544	3.97636849832	4.067454907719998	5.23359375	3.38659291107	3.74098678691	4.49027369966	3.54374475671	3.881580327180001	3.57260381711	3.38701237416	3.12879089765	3.87678796141	5.380930159400001	3.8212300755	4.2847682466400006	5.99060927013	4.32884333054	4.15591967282
P51617	2.62470070423	3.28910211268	3.02607394366	3.46998239437	3.28262323944	2.91903169014	3.31061619718	3.4773415493	3.22783450704	3.2169542253500003	3.40142605634	3.06913732394	2.95698943662	3.42896126761	3.62716549296	3.17903169014	2.49850352113	4.04434859155	3.20473591549	2.9382218309900003
E1BN64	1.84733899821	2.3527951699500003	2.19859123435	2.49004919499	2.71312611807	2.0696332737	2.2606216458	2.25402504472	2.54385062612	2.2273479427500003	2.39016100179	2.01082289803	2.15581395349	2.68720930233	2.71518336315	2.11728533095	1.77857781753	3.39436493739	2.17307692308	1.99512522361
Q13315	1.7984774066799998	2.43658316961	2.32777504912	2.70185003274	2.68367714473	2.27127537656	2.45342992796	2.42623608382	2.66037982973	2.23665684348	2.43713163065	2.3098313687	2.09892763589	2.38613294041	2.61756712508	2.05929109365	1.7685330713799998	3.5714227243	2.23889161755	1.98675507531
Q6V1X1	2.14409877232	2.7284458705400003	2.65138113839	3.10880301339	2.88656529018	2.40113002232	2.71898716518	2.93692801339	2.88464006696	2.74005301339	2.7646344866100003	2.54401506696	2.54772600446	3.02448381696	3.11058872768	2.32506975446	2.20715680804	4.21256975446	3.1640485491100003	2.64794921875
O94768	3.9808783783800012	5.212162162159999	4.704932432430001	5.81331081081	4.9872972973000005	4.56797297297	5.54114864865	5.20304054054	5.14993243243	5.514121621619999	5.25756756757	5.29344594595	4.50195945946	5.46709459459	4.97763513514	4.42141891892	3.93608108108	5.50155405405	4.94689189189	4.79168918919
P29322	2.49396809571	3.08120638086	2.94299601196	3.31223828514	3.75600697906	2.79568793619	3.09715852443	3.08098205384	3.06757228315	3.02629611167	2.9	2.76124127617	2.92906281157	3.1792622133599995	3.36490528415	2.74227318046	2.5764207377900004	4.31318544367	3.2109920239300003	2.86368394816
P11274	1.72261623325	2.36477541371	2.05971237195	2.45526004728	2.59556737589	2.08841607565	2.40447202522	2.17730496454	2.44072104019	2.22842789598	2.27431048069	2.16231284476	2.04964539007	2.544464145	2.66985815603	2.03518518519	1.75453112687	3.21126871552	2.2591607565	1.99883766745
Q8IXJ6	2.64412144703	3.18430232558	2.75122739018	3.728940568480001	3.56976744186	2.7003875969	3.34289405685	3.3897932816500003	3.07273901809	3.3761627907	3.2049741602099995	3.08882428941	2.8735788113700003	3.53010335917	3.6003875969	2.80361757106	2.48966408269	4.4980620155	3.09160206718	3.01472868217
P38650	2.47554394657	3.24094140457	3.26455191728	3.74443127962	3.0863313227099995	3.19540607497	3.63860404998	3.28712300732	3.00386148212	3.10443774235	3.1414153382200003	3.3687580784099995	2.86642072383	3.3425355450200005	3.67105234813	2.7305794916000004	2.51139595002	4.31637225334	2.97967470918	2.6982012063800003
Q8NFI3	1.61136977058	1.8560391363	2.07820512821	2.20300269906	2.50860323887	1.80904183536	1.89004723347	2.13626855601	2.14591767881	1.98410931174	1.95060728745	1.8135290148400005	1.7909244264500002	2.34767206478	2.50057354926	1.75010121457	1.65266531714	3.69746963563	2.27101889339	1.89946018893
Q5VT25	1.96095375723	2.66358381503	2.35690751445	2.81346820809	3.11015895954	2.55313583815	2.8855057803500004	2.62502890173	2.63819364162	2.60621387283	2.7258670520200003	2.56908959538	2.42459537572	3.0458092485500003	2.86887283237	2.3188728323700003	2.01264450867	3.56455202312	2.63335260116	2.4299566474
Q9UHD2	2.29370701513	3.0023727647900005	2.91805364512	3.30175378267	3.48493810179	2.93301237964	3.19766162311	3.3136519945	3.31427097662	3.4707359009599994	3.37778541953	3.16310178817	2.99786795048	3.36571526823	3.2070151306700003	2.4670563961500003	2.35787482806	3.90006877579	3.17187070151	2.93892709766
Q92830	1.80217065868	2.40417664671	2.32453592814	2.49546407186	2.80438622754	2.17079341317	2.36974550898	2.28273952096	2.47678143713	2.27510479042	2.18648203593	2.4446856287400003	2.18384730539	2.63531437126	3.14094311377	2.0025	1.88414670659	3.0191467065900004	2.4373502994	1.9572005988
Q9P2K8	2.04010321797	2.70393139041	2.54081663631	3.02225258045	2.88375834851	2.50085003036	2.8540376442	2.80631451123	2.80147237401	2.92660898604	2.79401942927	2.58662720097	2.50350637523	2.89095324833	2.83160291439	2.4106557377	2.0264571949000003	3.86382817243	2.7193837279900004	2.5940194292700003
Q9UGP5	1.62384380454	2.24714223386	1.7961387434599998	2.16856457243	2.5558682373500003	1.84770942408	2.13880890052	2.13640924956	2.23222076789	2.20857329843	2.13902705061	2.0909904014	1.9035122164	2.35813699825	2.51708115183	1.6802574171	1.62990837696	3.81791012216	2.12432373473	1.94103403141
Q14289	2.55367428004	3.30928500497	3.09585402185	3.51437437934	3.3670804369400003	3.07879841112	3.34806355511	3.1604766633599994	3.36087388282	3.1373882820300003	3.18381330685	3.10620655412	3.08790963257	3.32286494538	3.46842105263	2.82571996028	2.48865441907	3.995183714	3.18552631579	2.9659632572000003
P08922	2.0458955223900004	2.43417910448	2.71227078891	2.81185501066	3.05643923241	2.29443496802	2.43393390192	2.67325159915	2.54891257996	2.67256929638	2.50524520256	2.21801705757	2.29082089552	2.77359275053	3.0757675906200004	2.4434434968	2.24731343284	4.02203624733	2.93220682303	2.48246268657
Q16288	2.889979092	3.4542861409800003	3.5336469534099995	3.72432795699	4.03965053763	3.09634109916	3.47038530466	3.62152031063	3.4280913978500003	3.4313172043	3.4843339307	3.219369773	3.2995071684599995	3.46724910394	3.73006272401	3.12122162485	2.83257168459	4.46351553166	3.30052270012	3.27868876941
Q6P179	3.09697286013	3.71808455115	4.1257045929	4.54055323591	3.8886743215	3.42967118998	4.10456680585	3.81479645094	3.69329331942	3.78653444676	3.766831941540001	3.7754697286	3.3626565762	4.11338726514	4.43739561587	3.2991388309	3.27826200418	5.1342901878900005	3.8375782881	3.4202766179500004
Q16832	2.70542203986	3.59364009379	3.22359320047	3.67737397421	3.57992379836	2.92066236811	3.37520515826	3.56843493552	3.42291910903	3.29320046893	3.25917350528	3.0238276670599995	3.22992379836	3.51412661196	3.4871629542800004	2.9182883939	2.64226260258	4.51861078546	3.4408558030500003	3.06465416178
Q1HEC0	2.03864655524	2.54770688952	2.1609050142700004	2.59738075826	2.4812678353	2.0980432123900004	2.45345495312	2.50495311863	2.45098858541	2.53801467591	2.35355686914	2.09858336731	2.24117407256	2.6516408479400004	2.77944353852	1.96797798614	1.81122095393	3.27937219731	2.39476151651	2.33914594374
Q59H18	3.79831932773	4.0111044417800015	4.68754501801	4.80963385354	3.95369147659	3.99570828331	4.19318727491	4.2893757503	5.485954381749999	4.34120648259	4.76053421369	4.13262304922	3.8881452581	4.39834933974	4.2850840336100005	3.47031812725	3.510174069630001	5.62509003601	4.5043817527	4.05729291717
Q8IVH8	2.06058015695	2.56988508969	2.5694646861000003	2.89356782511	3.14295123318	2.43574831839	2.72641535874	2.80082679372	2.8273682735400003	2.8515274663700003	2.82215526906	2.62874159193	2.5203054932700004	2.9449131165900004	3.04034473094	2.35346132287	2.16638172646	3.66318665919	2.78647701794	2.65004204036
P42858	1.5372929936300002	2.0446656051	1.9886066879	2.26246815287	2.60910828025	1.96741242038	2.07586783439	2.0136464968200003	2.34218949045	2.02595541401	2.23876592357	1.83128184713	1.84755573248	2.2337977707	2.38500796178	1.95520700637	1.58722133758	2.8417117834400005	1.96647292994	1.79065286624
Q8WXR4	3.13877893951	3.92298356983	3.80550784167	3.9927931292	3.76840926064	3.66803584765	4.04490291262	3.85119492158	3.91777445855	4.05358476475	3.76097834205	3.79447348768	3.3219940253900004	4.32410380881	3.78793876027	3.23622106049	3.01829723674	4.51131441374	3.94185959671	3.44550037341
O14980	1.5591323667	2.13434284378	2.14734565014	2.47068521983	2.28986202058	2.21556361085	2.4178554724000003	2.20807998129	2.26320159027	2.00520346118	2.05204630496	2.03761693171	1.93055425631	2.31119036483	2.38705565949	1.72325771749	1.5007366697799998	3.51154115996	1.91165809167	1.68675163704
Q92793	1.40772540984	1.77042008197	1.84225409836	1.95069672131	3.00321721311	2.94740778689	1.70542008197	1.84417008197	2.1880635245900004	1.82702868852	1.78009221311	1.7931352459	2.2037704918000003	2.3452254098400003	2.9268954918	1.64891393443	1.4318954918	3.18478483607	2.10066598361	1.58961065574
O43318	2.93950745033	3.76463162252	3.60697433775	4.03967301325	3.89314983444	3.559375	3.97568294702	3.73669288079	3.818067052980001	3.74997930464	3.70548427152	3.7037458609300007	3.56318294702	3.85974751656	4.17150248344	3.49968956954	2.9178600993400003	4.99559188742	3.63996274834	3.43756208609
Q96PN6	2.03494247512	2.43739894279	2.14817319652	2.5144045398	2.7391402363200004	2.2418454602	2.41174595771	2.37580068408	2.55347481343	2.30467195274	2.42499222637	2.18326337065	2.15291511194	2.50478078358	2.71166822139	1.77166511194	1.73900031095	3.56588152985	2.41920864428	2.06016013682
P22314	1.7414417613599995	2.10356297348	2.1108783143900003	2.50145596591	2.67674005682	1.93573626894	2.216796875	2.46677320076	2.24404592803	2.23403172348	2.14470880682	2.12356770833	1.99754971591	2.47943892045	2.42823153409	1.73938210227	1.6202533143900002	3.54593986742	2.19894649621	2.00522017045
Q99755	1.71529017857	2.28493303571	1.90368303571	2.23627232143	2.53752232143	1.95895089286	2.14970982143	2.26645089286	2.49814732143	2.1669419642900003	2.10890625	2.17930803571	2.06448660714	2.63484375	2.63287946429	2.14002232143	1.79868303571	3.51636160714	2.43354910714	1.97890625
O75385	1.98926526718	2.51841603053	2.17757633588	2.43165553435	2.91734255725	2.2348520992400003	2.37330629771	2.43265744275	2.55858778626	2.6072519084	2.59706583969	2.31851145038	2.31390744275	2.72228053435	2.98420801527	2.42473759542	1.94052958015	3.65331583969	2.5660782442700003	2.2201335877900004
P29376	2.62336136891	3.0902987239	3.06669083527	3.28029292343	3.73620939675	2.90575696056	3.2035817865400005	4.11176044084	3.2008845707700004	3.18261310905	3.18777552204	2.85828016241	3.09769431555	3.29656322506	3.65627900232	2.86866299304	2.56193445476	4.4216212297	3.21634280742	3.03403422274
Q9NR97	3.77723772859	5.05252646776	6.20745909528	5.20368142445	4.74605389798	4.6468719923	5.07131857555	5.181641000959999	5.610996150140001	4.9198989412900005	5.93895572666	4.82247353224	3.75055341675	4.95459576516	5.5056304138600005	4.86585659288	3.8573387873	5.59463426372	4.80769971126	3.89230028874
Q9NUX5	1.78018196203	2.50621044304	2.45304588608	3.0292721519	3.29454113924	2.33326740506	2.4746439873400004	2.60628955696	2.69034810127	2.68900316456	2.50007911392	2.3402689873400004	2.29252373418	2.84042721519	2.92274525316	2.1394382911400003	2.09299841772	3.75185917722	2.58935917722	2.55897943038
Q96RG2	1.9948334595	2.4561127933400004	2.44131339894	2.81618092354	3.07017411052	2.35346328539	2.62592732778	2.76527252082	2.82043906132	2.9000567751700004	2.77836866011	2.40827024981	2.38760408781	2.8399129447400004	3.01054125662	2.57628690386	2.20230885693	3.4523656321	2.58135881908	2.54644208933
Q9UBC3	1.60120446533	2.04697414806	1.9909811985900003	2.366039953	2.96039952996	1.87191539365	2.07726204465	2.2312867215	2.20916568743	2.08437132785	1.89659224442	2.03895417156	1.87508813161	2.40123384254	2.49759106933	1.78334312573	1.6071092832	3.67755581669	2.15884253819	1.91283783784
Q9Y2U5	2.77461507293	3.3753038897900005	3.21031199352	3.5778565640199997	3.60743517018	3.19730551053	3.35901539708	3.46189222042	3.48786466775	3.76918557536	3.55083063209	3.33012560778	3.21728119935	3.65812398703	3.78559562399	3.2243719611	2.68154376013	4.22242706645	3.40994732577	3.34572528363
O15294	5.08105842912	4.8149425287400005	5.2363505747099985	5.8566091954	4.71994731801	4.67406609195	5.1437978927199985	4.82346743295	4.93563218391	5.20296934866	4.95344827586	4.43682950192	4.05476532567	5.1254789272000005	5.889176245210002	3.71958812261	3.77576628352	5.65888409962	5.543247126440001	4.47868773946
Q9Y263	3.92840479193	4.152490542240002	4.37295081967	5.516141235809998	4.35668348045	3.9630517024	3.974432534680001	4.92805800757	4.40825977301	4.35554854981	4.389596469100002	4.067559899119999	3.5610025220699995	4.45573770492	4.509899117280001	5.10844892812	4.49694199243	6.315163934430001	3.87544136192	4.40889029004
Q63633	1.20548592788	1.64888962181	1.53239885664	1.64374450308	2.18266270888	1.36588610378	1.50750879507	1.63363016711	1.7420294635	1.6186345646399998	1.6519898856600002	1.45535400176	1.5871701847	1.80673922603	1.86271987687	1.31280782762	1.25698109059	3.04359058927	1.66133465259	1.4638632365900002
P35384	1.73995844875	2.0655355494	2.1012234533700003	2.25667128347	3.2489843028600003	1.96011080332	2.0983841181900003	2.2836565097	2.25902585411	2.39826869806	2.23391043398	2.02003693444	2.09796860572	2.7081255771	2.58273314866	1.93820406279	1.78995844875	3.51181902124	2.24912280702	2.0206602031400003
O75747	1.82657657658	2.47479209979	2.48726611227	2.77597020097	2.81074151074	2.34923769924	2.47402979903	2.4887907137900003	2.7933991684	2.4977997228	2.6302494802500003	2.39332986833	2.19816354816	2.88804573805	2.94902979903	2.17673250173	1.9222972973	3.61878031878	2.58485793486	2.23049203049
O95382	2.23770412131	2.80004860031	2.71670878694	3.11147939347	3.16202371695	2.7082717729400003	2.8312694401200003	2.84808514774	2.84176710731	2.99340007776	2.9721714619	2.63863724728	2.54423600311	3.10345062208	2.94623833593	2.48885108865	2.17621500778	3.63937597201	2.80759136858	2.65665824261
O94759	1.63037974684	2.05504663558	1.98852431712	2.24928381079	2.64663557628	1.85689540306	2.05547968021	2.14621918721	2.37205196536	2.02843104597	2.00606262492	1.96255829447	2.0383077948	2.28797468354	2.36595602931	1.65469686875	1.57493337775	3.852431712190001	2.11580612925	1.8709526982
Q9Y239	2.59880389064	3.02511829653	3.31000262881	3.66334121977	3.57908780231	3.0077681388	3.50784700315	3.29118033649	3.4499605678199994	2.80866193481	3.62987644585	3.1633675078900003	2.5394190326	3.17001840168	3.22748422713	2.75477129338	2.54480809674	4.2317166140900015	2.8931256572	2.52472397476
Q15149	1.88117524562	2.4418277445500003	1.94794692439	2.51303662965	2.65562526698	3.08571924391	3.33809002563	2.57891125587	2.14199327211	2.54556546348	2.61628844511	2.37145183682	2.14733821017	2.77648707817	2.8477493592500003	1.8527685818	1.84597127296	3.30850331055	2.56971646732	2.17483714225
O15118	1.66751567398	2.17021943574	2.1697492163	2.42778213166	3.2243338558	1.98751959248	2.12842868339	2.18836206897	2.23485501567	2.17243338558	2.15926724138	1.9855799373	2.12676332288	2.69271159875	2.56645768025	1.80852272727	1.7107758620700002	3.39478840125	2.23436520376	2.02014106583
O00255	1.81470228385	2.15075448613	2.01710848287	2.34170065253	2.46103181077	1.93909053834	2.13941680261	2.20320146819	2.28032218597	2.15038743883	2.34100734095	1.96184747145	1.81788336052	2.45670880914	2.51290783034	1.95935970636	1.67090130506	2.98256525285	2.30267128874	2.00418026101
P41233	1.95376272687	2.59874944666	2.5840084108	2.9705400619700004	2.8541500664	2.39112439132	2.6116755201400004	2.72605135015	2.61891323595	2.66911243913	2.76119964586	2.54236387782	2.52901726428	3.0586542718	2.78566843736	2.27794378043	2.02960380699	3.69692341744	2.55707171315	2.32069499779
Q8TEK3	1.3893811074899998	1.62885993485	1.51092833876	1.56280130293	1.88801302932	1.5605863192200002	1.56346905537	1.81863192182	1.7633713355	1.6533387622100002	1.69881107492	1.46008143322	1.52975570033	2.01358306189	2.79237785016	1.96814332248	1.70542345277	2.49685667752	1.7305863192200002	1.4336319218200002
Q8IU80	2.53760815822	3.15105067985	3.10457354759	3.46971569839	4.62546353523	2.97280593325	3.08902966625	3.61236093943	3.4271631644	3.32707045735	3.08844252163	2.91517305315	2.9325092707	3.52490729295	3.84320148331	2.89839307787	2.63563040791	4.60673671199	3.47166254635	3.24536464771
Q6YP21	4.99607300885	5.3435840708	4.92671460177	5.8559734513300015	4.72671460177	4.57345132743	5.68556415929	5.42798672566	4.66139380531	5.555365044249999	5.0201880531	5.20884955752	4.69303097345	5.731305309730001	5.974944690269999	4.58202433628	4.26753318584	6.00813053097	5.41316371681	5.0600663716800005
Q5XXA6	1.42967479675	1.87395833333	1.67080792683	2.00713922764	2.31204268293	1.59413109756	1.82182418699	1.83335873984	1.96862296748	1.82238313008	1.70607215447	1.72741361789	1.72540650407	2.09941565041	2.09197154472	1.41338922764	1.32093495935	3.41097560976	1.98653455285	1.65459857724
P50747	2.54732389503	3.11876726519	3.19552831492	3.5607216850800003	3.36099792818	2.9585462707200003	3.33938190608	3.5297479281800004	3.1731180939200003	3.4269854972400005	3.39559737569	3.0207354972400005	2.8515366022099995	3.13893301105	3.78603245856	2.9228073204400005	2.61320787293	4.07139157459	3.0665573204400003	3.14231698895
Q96K76	1.66855426074	2.21877276038	2.25562636562	2.6823379461	2.66496722505	2.06376547706	2.44253459578	2.33732702112	2.2902585579	2.2670975965	2.37691187181	2.25861252731	2.16576839039	2.57203204661	2.4548434085900004	1.90697378004	1.7829206118	3.3904588492400003	2.43725418791	2.02818645302
Q9UK80	2.31787300178	3.0003330373000003	2.9252442273500003	3.00863676732	3.41978241563	2.73030639432	2.71303285968	2.92497779751	2.97919626998	2.78465808171	3.0486456483099995	2.79584813499	2.6768428063900003	3.35122113677	3.52191385435	2.8307504440499995	2.4335035524	3.898201598580001	3.0085923623400004	2.52591030195
P41229	1.6643693838299998	2.24076540436	2.02844191271	2.26167362003	2.99395860077	2.08563061617	2.45586489089	2.21860558408	2.31002086008	2.01536424904	2.17601893453	2.18351251605	2.01321405648	2.43301508344	2.63771662388	1.8162949294	1.60641046213	3.7260991656	2.26653562259	1.83699454429
Q460N3	2.74487795858	2.84402736686	3.0537536982200004	3.1285687869800003	3.490625	2.82265162722	2.85697115385	3.49336168639	3.29047707101	3.23263683432	2.8357433432	3.0133690828400006	2.59066198225	3.16026257396	3.48389423077	2.6668454142	2.60900517751	4.17845784024	3.2793454142000003	3.12461168639
O95352	2.14106633381	2.5741975748900003	2.59577389444	3.14481098431	3.1200962910100003	2.40611626248	2.68550285307	2.66720756063	2.6707382311	2.62202211127	2.72434022825	2.42565977175	2.31581669044	3.0598965763200003	2.95747146933	2.2554743224	2.00754279601	3.723341654780001	2.63022467903	2.42697931526
Q9Y259	1.72674936387	2.22108778626	2.09290712468	2.37102417303	2.50448473282	1.85473918575	2.22986641221	2.3450699745500003	2.25429389313	2.1361641221400003	2.16281806616	2.10295801527	2.05359414758	2.43788167939	2.58228371501	1.79551526718	1.65022264631	3.90709287532	2.37846692112	1.95034987277
O94953	1.7793190128	2.2125	2.09344149909	2.32813071298	3.27657678245	2.02166361974	2.28000457038	2.31012340037	2.54058500914	2.31581352834	2.11224862888	2.14682358318	2.19360146252	2.64922303473	2.81807586837	1.87436014625	1.80843235832	3.77545703839	2.52351462523	2.15340493601
Q9NSI6	2.26158326143	3.17104184642	2.70324633305	3.40346203624	2.99020707506	2.58522433132	2.82904443486	2.94737920621	2.90092752373	2.86700819672	2.6535267472	2.79859792925	2.37462251941	3.01320103538	3.07663934426	3.2972497843	2.61217644521	4.16547670406	2.70208153581	2.69488783434
Q61586	1.5593787878799998	2.31640909091	2.03759090909	2.2985	2.45625757576	1.94083333333	2.21843939394	2.17165151515	2.19771212121	2.14240909091	2.2108030303	2.02671212121	1.90077272727	2.34625757576	2.48840909091	1.75916666667	1.51713636364	3.48543939394	2.16440909091	1.9101969697
Q62668	2.26491370011	2.4698759439099995	2.53441208198	2.7632416397000004	2.75755124056	2.23759439051	2.38004314995	2.7346008630000003	2.50590614887	2.62783171521	2.89870550162	2.21583063646	2.44029126214	3.14808522114	2.97254584682	2.10550161812	2.0260787486500003	3.92408306365	2.43354908306	2.39894822006
P20309	2.43539540816	3.05363520408	2.82072704082	2.7697491496599995	3.6212797619	2.24423894558	2.40767431973	2.56906887755	2.66673044218	3.40495323129	3.26196853741	2.61239370748	2.7962372449	3.4913477891199998	2.93633078231	2.75975765306	2.46328656463	4.41970663265	2.9950042517	2.9918579932
P0DMS8	5.83481012658	7.232436708860002	6.303401898730002	7.1208860759500014	7.868037974680001	5.85150316456	6.38441455696	5.78560126582	6.3565664557	8.049367088610001	7.1121835443	6.6816455696200014	6.72405063291	7.89477848101	6.5287974683500005	5.53132911392	5.31257911392	7.784572784810001	6.923022151900001	7.21313291139
P51679	5.45212988827	6.59340083799	5.923568435750001	6.897800279330001	7.48369413408	5.44752094972	5.86993715084	5.44486731844	6.32957402235	7.75087290503	7.50869413408	6.076990223459999	6.2157472067	8.38704608939	6.42412709497	5.19046787709	5.134043296090001	7.02608240223	6.730202513969999	7.215328212289998
P22443	4.287376482209998	6.15155632411	5.35022233202	6.45466897233	5.13386857708	5.01860177866	6.12798913043	5.794836956519999	5.50402667984	5.95145750988	5.579718379450001	5.67186264822	5.59370059289	5.999975296440001	6.56746541502	4.33816699605	4.42492588933	6.62655632411	5.14681324111	5.01440217391
P49430	4.820597928440001	6.7394303201499985	6.11287664783	7.0858050847500005	5.61786723164	5.50473163842	6.743903013180001	6.32530602637	5.9449387947300005	6.37991996234	5.96650188324	6.77888418079	6.04475047081	7.062641242939999	6.911322975519999	5.0627824858800015	5.00628531073	6.59978813559	5.85124764595	5.45835687382
